"","country_code","date","pb95","diesel","heating_gasoil","heavy_fuel_oil","lpg","country_name","country_name_pl"
"16804","LV",2024-04-01,1.708,1.667,1.244,NA,0.708,"Latvia","Łotwa"
"16805","LV",2024-03-25,1.699,1.676,1.244,NA,0.719,"Latvia","Łotwa"
"16806","LV",2024-03-11,1.694,1.701,1.269,NA,0.719,"Latvia","Łotwa"
"16807","LV",2024-03-04,1.688,1.702,1.269,NA,0.72,"Latvia","Łotwa"
"16808","LV",2024-02-26,1.65,1.667,1.264,NA,0.705,"Latvia","Łotwa"
"16809","LV",2024-02-19,1.669,1.697,1.264,NA,0.718,"Latvia","Łotwa"
"16810","LV",2024-02-12,1.658,1.674,1.242,NA,0.715,"Latvia","Łotwa"
"16811","LV",2024-02-05,1.638,1.649,1.217,NA,0.715,"Latvia","Łotwa"
"16812","LV",2024-01-29,1.625,1.625,1.193,NA,0.715,"Latvia","Łotwa"
"16813","LV",2024-01-22,1.617,1.617,1.185,NA,0.716,"Latvia","Łotwa"
"16814","LV",2024-01-15,1.598,1.599,1.166,NA,0.714,"Latvia","Łotwa"
"16815","LV",2024-01-08,1.582,1.582,1.15,NA,0.713,"Latvia","Łotwa"
"16816","LV",2024-01-01,1.584,1.584,1.152,NA,0.708,"Latvia","Łotwa"
"16817","LV",2023-12-25,1.584,1.584,1.152,NA,0.708,"Latvia","Łotwa"
"16818","LV",2023-12-18,1.584,1.584,1.152,NA,0.708,"Latvia","Łotwa"
"16819","LV",2023-12-11,1.605,1.605,1.173,NA,0.71,"Latvia","Łotwa"
"16820","LV",2023-12-04,1.617,1.617,1.185,NA,0.709,"Latvia","Łotwa"
"16821","LV",2023-11-27,1.619,1.619,1.187,NA,0.708,"Latvia","Łotwa"
"16822","LV",2023-11-20,1.596,1.601,1.258,NA,0.662,"Latvia","Łotwa"
"16823","LV",2023-11-13,1.682,1.69,1.258,NA,0.71,"Latvia","Łotwa"
"16824","LV",2023-11-06,1.7,1.726,1.294,NA,0.71,"Latvia","Łotwa"
"16825","LV",2023-10-30,1.701,1.729,1.254,NA,0.711,"Latvia","Łotwa"
"16826","LV",2023-10-23,1.702,1.731,1.256,NA,0.711,"Latvia","Łotwa"
"16827","LV",2023-10-16,1.729,1.732,1.257,NA,0.71,"Latvia","Łotwa"
"16828","LV",2023-10-09,1.747,1.747,1.272,NA,0.709,"Latvia","Łotwa"
"16829","LV",2023-10-02,1.761,1.742,1.267,NA,0.709,"Latvia","Łotwa"
"16830","LV",2023-09-25,1.761,1.739,1.264,NA,0.709,"Latvia","Łotwa"
"16831","LV",2023-09-18,1.759,1.718,1.243,NA,0.712,"Latvia","Łotwa"
"16832","LV",2023-09-11,1.749,1.686,1.211,NA,0.713,"Latvia","Łotwa"
"16833","LV",2023-09-04,1.744,1.669,1.194,NA,0.713,"Latvia","Łotwa"
"16834","LV",2023-08-28,1.712,1.635,1.159,NA,0.719,"Latvia","Łotwa"
"16835","LV",2023-08-21,1.704,1.626,1.151,NA,0.719,"Latvia","Łotwa"
"16836","LV",2023-08-14,1.69,1.603,1.128,NA,0.724,"Latvia","Łotwa"
"16837","LV",2023-08-07,1.624,1.513,1.004,NA,0.692,"Latvia","Łotwa"
"16838","LV",2023-07-31,1.654,1.543,1.067,NA,0.724,"Latvia","Łotwa"
"16839","LV",2023-07-24,1.604,1.479,1.004,NA,0.719,"Latvia","Łotwa"
"16840","LV",2023-07-17,1.595,1.478,1.003,NA,0.722,"Latvia","Łotwa"
"16841","LV",2023-07-10,1.562,1.429,0.959,NA,0.705,"Latvia","Łotwa"
"16842","LV",2023-07-03,1.578,1.434,0.959,NA,0.732,"Latvia","Łotwa"
"16843","LV",2023-06-26,1.569,1.42,0.945,NA,0.706,"Latvia","Łotwa"
"16844","LV",2023-06-19,1.578,1.411,0.936,NA,0.729,"Latvia","Łotwa"
"16845","LV",2023-06-12,1.574,1.397,0.922,NA,0.733,"Latvia","Łotwa"
"16846","LV",2023-06-05,1.571,1.39,0.915,NA,0.742,"Latvia","Łotwa"
"16847","LV",2023-05-29,1.591,1.418,0.942,NA,0.755,"Latvia","Łotwa"
"16848","LV",2023-05-22,1.597,1.417,0.941,NA,0.741,"Latvia","Łotwa"
"16849","LV",2023-05-15,1.59,1.406,0.931,NA,0.735,"Latvia","Łotwa"
"16850","LV",2023-05-08,1.641,1.479,1.004,NA,0.775,"Latvia","Łotwa"
"16851","LV",2023-05-01,1.628,1.506,1.045,NA,0.788,"Latvia","Łotwa"
"16852","LV",2023-04-24,1.663,1.52,1.045,NA,0.775,"Latvia","Łotwa"
"16853","LV",2023-04-17,1.644,1.533,1.058,NA,0.743,"Latvia","Łotwa"
"16854","LV",2023-04-10,1.643,1.556,1.111,NA,0.792,"Latvia","Łotwa"
"16855","LV",2023-04-03,1.646,1.586,1.111,NA,0.776,"Latvia","Łotwa"
"16856","LV",2023-03-27,1.58,1.559,1.127,NA,0.754,"Latvia","Łotwa"
"16857","LV",2023-03-20,1.622,1.612,1.18,NA,0.786,"Latvia","Łotwa"
"16858","LV",2023-03-13,1.615,1.608,1.176,NA,0.774,"Latvia","Łotwa"
"16859","LV",2023-03-06,1.626,1.613,1.181,NA,0.795,"Latvia","Łotwa"
"16860","LV",2023-02-27,1.605,1.617,1.185,NA,0.787,"Latvia","Łotwa"
"16861","LV",2023-02-20,1.632,1.676,1.244,NA,0.819,"Latvia","Łotwa"
"16862","LV",2023-02-13,1.604,1.68,1.248,NA,0.814,"Latvia","Łotwa"
"16863","LV",2023-02-06,1.657,1.715,1.283,NA,0.819,"Latvia","Łotwa"
"16864","LV",2023-01-30,1.656,1.755,1.323,NA,0.819,"Latvia","Łotwa"
"16865","LV",2023-01-23,1.639,1.726,1.294,NA,0.819,"Latvia","Łotwa"
"16866","LV",2023-01-16,1.621,1.697,1.265,NA,0.825,"Latvia","Łotwa"
"16867","LV",2023-01-09,1.625,1.699,1.267,NA,0.823,"Latvia","Łotwa"
"16868","LV",2023-01-02,1.611,1.658,1.226,NA,0.825,"Latvia","Łotwa"
"16869","LV",2022-12-26,1.599,1.643,1.211,NA,0.826,"Latvia","Łotwa"
"16870","LV",2022-12-19,1.609,1.655,1.223,NA,0.825,"Latvia","Łotwa"
"16871","LV",2022-12-12,1.644,1.7,1.268,NA,0.825,"Latvia","Łotwa"
"16872","LV",2022-12-05,1.688,1.752,1.32,NA,0.825,"Latvia","Łotwa"
"16873","LV",2022-11-28,1.714,1.814,1.382,NA,0.825,"Latvia","Łotwa"
"16874","LV",2022-11-21,1.752,1.874,1.442,NA,0.825,"Latvia","Łotwa"
"16875","LV",2022-11-14,1.795,1.934,1.502,NA,0.825,"Latvia","Łotwa"
"16876","LV",2022-11-07,1.795,1.959,1.527,NA,0.825,"Latvia","Łotwa"
"16877","LV",2022-10-31,1.822,1.976,1.5,NA,0.825,"Latvia","Łotwa"
"16878","LV",2022-10-24,1.834,1.963,1.488,NA,0.822,"Latvia","Łotwa"
"16879","LV",2022-10-17,1.829,1.931,1.456,NA,0.82,"Latvia","Łotwa"
"16880","LV",2022-10-10,1.76,1.823,1.348,NA,0.82,"Latvia","Łotwa"
"16881","LV",2022-10-03,1.707,1.76,1.285,NA,0.82,"Latvia","Łotwa"
"16882","LV",2022-09-26,1.71,1.763,1.288,NA,0.82,"Latvia","Łotwa"
"16883","LV",2022-09-19,1.735,1.803,1.328,NA,0.82,"Latvia","Łotwa"
"16884","LV",2022-09-12,1.757,1.837,1.361,NA,0.817,"Latvia","Łotwa"
"16885","LV",2022-09-05,1.788,1.842,1.367,NA,0.817,"Latvia","Łotwa"
"16886","LV",2022-08-29,1.815,1.818,1.342,NA,0.817,"Latvia","Łotwa"
"16887","LV",2022-08-22,1.82,1.763,1.288,NA,0.817,"Latvia","Łotwa"
"16888","LV",2022-08-15,1.831,1.779,1.303,NA,0.816,"Latvia","Łotwa"
"16889","LV",2022-08-08,1.855,1.823,1.348,NA,0.816,"Latvia","Łotwa"
"16890","LV",2022-08-01,1.878,1.86,1.385,NA,0.816,"Latvia","Łotwa"
"16891","LV",2022-07-25,1.902,1.897,1.422,NA,0.815,"Latvia","Łotwa"
"16892","LV",2022-07-18,1.947,1.939,1.464,NA,0.815,"Latvia","Łotwa"
"16893","LV",2022-07-11,2.012,1.996,1.521,NA,0.811,"Latvia","Łotwa"
"16894","LV",2022-07-04,2.043,2.062,1.633,NA,0.811,"Latvia","Łotwa"
"16895","LV",2022-06-27,2.096,2.108,1.633,NA,0.808,"Latvia","Łotwa"
"16896","LV",2022-06-20,2.104,2.072,1.597,NA,0.806,"Latvia","Łotwa"
"16897","LV",2022-06-13,2.1,2.001,1.526,NA,0.807,"Latvia","Łotwa"
"16898","LV",2022-06-06,2.039,1.943,1.468,NA,0.811,"Latvia","Łotwa"
"16899","LV",2022-05-30,1.944,1.85,1.375,NA,0.806,"Latvia","Łotwa"
"16900","LV",2022-05-23,1.918,1.879,1.404,NA,0.808,"Latvia","Łotwa"
"16901","LV",2022-05-16,1.861,1.895,1.42,NA,0.807,"Latvia","Łotwa"
"16902","LV",2022-05-09,1.84,1.901,1.426,NA,0.806,"Latvia","Łotwa"
"16903","LV",2022-05-02,1.805,1.87,1.395,NA,0.801,"Latvia","Łotwa"
"16904","LV",2022-04-25,1.779,1.822,1.347,NA,0.802,"Latvia","Łotwa"
"16905","LV",2022-04-11,1.788,1.81,1.335,NA,0.802,"Latvia","Łotwa"
"16906","LV",2022-04-04,1.811,1.839,1.364,NA,0.802,"Latvia","Łotwa"
"16907","LV",2022-03-28,1.82,1.831,1.399,NA,0.802,"Latvia","Łotwa"
"16908","LV",2022-03-21,1.824,1.733,1.301,NA,0.805,"Latvia","Łotwa"
"16909","LV",2022-03-14,1.881,1.817,1.385,NA,0.803,"Latvia","Łotwa"
"16910","LV",2022-03-07,1.689,1.603,1.171,NA,0.797,"Latvia","Łotwa"
"16911","LV",2022-02-28,1.601,1.476,1.044,NA,0.789,"Latvia","Łotwa"
"16912","LV",2022-02-21,1.582,1.442,1.01,NA,0.783,"Latvia","Łotwa"
"16913","LV",2022-02-14,1.559,1.42,0.988,NA,0.783,"Latvia","Łotwa"
"16914","LV",2022-02-07,1.544,1.408,0.975,NA,0.784,"Latvia","Łotwa"
"16915","LV",2022-01-31,1.526,1.383,0.951,NA,0.784,"Latvia","Łotwa"
"16916","LV",2022-01-24,1.504,1.354,0.921,NA,0.781,"Latvia","Łotwa"
"16917","LV",2022-01-17,1.489,1.336,0.904,NA,0.775,"Latvia","Łotwa"
"16918","LV",2022-01-10,1.473,1.316,0.884,NA,0.773,"Latvia","Łotwa"
"16919","LV",2022-01-03,1.458,1.299,0.867,NA,0.775,"Latvia","Łotwa"
"16920","LV",2021-12-20,1.462,1.302,0.87,NA,0.773,"Latvia","Łotwa"
"16921","LV",2021-12-13,1.479,1.321,0.889,NA,0.775,"Latvia","Łotwa"
"16922","LV",2021-12-06,1.496,1.341,0.909,NA,0.764,"Latvia","Łotwa"
"16923","LV",2021-11-29,1.529,1.37,0.938,NA,0.79,"Latvia","Łotwa"
"16924","LV",2021-11-22,1.531,1.394,0.962,NA,0.77,"Latvia","Łotwa"
"16925","LV",2021-11-15,1.52,1.395,0.963,NA,0.765,"Latvia","Łotwa"
"16926","LV",2021-11-08,1.508,1.401,0.969,NA,0.767,"Latvia","Łotwa"
"16927","LV",2021-11-01,1.495,1.402,0.97,NA,0.759,"Latvia","Łotwa"
"16928","LV",2021-10-25,1.487,1.388,0.913,NA,0.743,"Latvia","Łotwa"
"16929","LV",2021-10-18,1.458,1.359,0.884,NA,0.73,"Latvia","Łotwa"
"16930","LV",2021-10-11,1.406,1.305,0.83,NA,0.708,"Latvia","Łotwa"
"16931","LV",2021-10-04,1.387,1.285,0.81,NA,0.699,"Latvia","Łotwa"
"16932","LV",2021-09-27,1.362,1.259,0.784,NA,0.676,"Latvia","Łotwa"
"16933","LV",2021-09-20,1.339,1.236,0.761,NA,0.673,"Latvia","Łotwa"
"16934","LV",2021-09-13,1.332,1.228,0.753,NA,0.667,"Latvia","Łotwa"
"16935","LV",2021-09-06,1.325,1.221,0.746,NA,0.663,"Latvia","Łotwa"
"16936","LV",2021-08-30,1.326,1.221,0.746,NA,0.655,"Latvia","Łotwa"
"16937","LV",2021-08-23,1.332,1.228,0.753,NA,0.654,"Latvia","Łotwa"
"16938","LV",2021-08-16,1.338,1.233,0.755,NA,0.643,"Latvia","Łotwa"
"16939","LV",2021-08-09,1.334,1.23,0.755,NA,0.638,"Latvia","Łotwa"
"16940","LV",2021-08-02,1.33,1.225,0.75,NA,0.64,"Latvia","Łotwa"
"16941","LV",2021-07-26,1.338,1.238,0.763,NA,0.638,"Latvia","Łotwa"
"16942","LV",2021-07-19,1.326,1.226,0.751,NA,0.635,"Latvia","Łotwa"
"16943","LV",2021-07-12,1.333,1.233,0.758,NA,0.628,"Latvia","Łotwa"
"16944","LV",2021-07-05,1.335,1.235,0.76,NA,0.625,"Latvia","Łotwa"
"16945","LV",2021-06-28,1.319,1.219,0.744,NA,0.622,"Latvia","Łotwa"
"16946","LV",2021-06-21,1.316,1.218,0.743,NA,0.622,"Latvia","Łotwa"
"16947","LV",2021-06-14,1.306,1.206,0.731,NA,0.622,"Latvia","Łotwa"
"16948","LV",2021-06-07,1.304,1.204,0.729,NA,0.625,"Latvia","Łotwa"
"16949","LV",2021-05-31,1.305,1.203,0.728,NA,0.625,"Latvia","Łotwa"
"16950","LV",2021-05-24,1.305,1.205,0.73,NA,0.618,"Latvia","Łotwa"
"16951","LV",2021-05-17,1.301,1.198,0.723,NA,0.625,"Latvia","Łotwa"
"16952","LV",2021-05-10,1.294,1.19,0.715,NA,0.618,"Latvia","Łotwa"
"16953","LV",2021-05-03,1.288,1.184,0.709,NA,0.625,"Latvia","Łotwa"
"16954","LV",2021-04-26,1.288,1.184,0.709,NA,0.625,"Latvia","Łotwa"
"16955","LV",2021-04-19,1.288,1.185,0.71,NA,0.628,"Latvia","Łotwa"
"16956","LV",2021-04-12,1.288,1.182,0.706,NA,0.628,"Latvia","Łotwa"
"16957","LV",2021-03-29,1.278,1.174,0.741,NA,0.622,"Latvia","Łotwa"
"16958","LV",2021-03-22,1.276,1.173,0.741,NA,0.605,"Latvia","Łotwa"
"16959","LV",2021-03-15,1.274,1.174,0.742,NA,0.595,"Latvia","Łotwa"
"16960","LV",2021-03-08,1.268,1.168,0.736,NA,0.585,"Latvia","Łotwa"
"16961","LV",2021-03-01,1.263,1.163,0.73,NA,0.582,"Latvia","Łotwa"
"16962","LV",2021-02-22,1.257,1.159,0.727,NA,0.568,"Latvia","Łotwa"
"16963","LV",2021-02-15,1.247,1.151,0.719,NA,0.564,"Latvia","Łotwa"
"16964","LV",2021-02-08,1.225,1.124,0.691,NA,0.558,"Latvia","Łotwa"
"16965","LV",2021-02-01,1.206,1.103,0.671,NA,0.544,"Latvia","Łotwa"
"16966","LV",2021-01-25,1.198,1.09,0.658,NA,0.548,"Latvia","Łotwa"
"16967","LV",2021-01-18,1.184,1.073,0.641,NA,0.539,"Latvia","Łotwa"
"16968","LV",2021-01-11,1.168,1.053,0.621,NA,0.544,"Latvia","Łotwa"
"16969","LV",2020-12-21,1.156,1.034,0.602,NA,0.538,"Latvia","Łotwa"
"16970","LV",2020-12-14,1.144,1.016,0.584,NA,0.535,"Latvia","Łotwa"
"16971","LV",2020-12-07,1.127,0.995,0.563,NA,0.532,"Latvia","Łotwa"
"16972","LV",2020-11-30,1.114,0.975,0.543,NA,0.53,"Latvia","Łotwa"
"16973","LV",2020-11-23,1.108,0.974,0.542,NA,0.535,"Latvia","Łotwa"
"16974","LV",2020-11-16,1.111,0.979,0.547,NA,0.528,"Latvia","Łotwa"
"16975","LV",2020-11-09,1.115,0.981,0.549,NA,0.525,"Latvia","Łotwa"
"16976","LV",2020-11-02,1.122,0.986,0.554,NA,0.518,"Latvia","Łotwa"
"16977","LV",2020-10-26,1.128,0.992,0.517,NA,0.518,"Latvia","Łotwa"
"16978","LV",2020-10-19,1.123,0.996,0.521,NA,0.518,"Latvia","Łotwa"
"16979","LV",2020-10-12,1.119,0.997,0.522,NA,0.518,"Latvia","Łotwa"
"16980","LV",2020-10-05,1.121,1.002,0.527,NA,0.515,"Latvia","Łotwa"
"16981","LV",2020-09-28,1.128,1.012,0.537,NA,0.515,"Latvia","Łotwa"
"16982","LV",2020-09-21,1.135,1.016,0.541,NA,0.515,"Latvia","Łotwa"
"16983","LV",2020-09-14,1.142,1.029,0.554,NA,0.515,"Latvia","Łotwa"
"16984","LV",2020-09-07,1.145,1.038,0.563,NA,0.515,"Latvia","Łotwa"
"16985","LV",2020-08-31,1.148,1.04,0.565,NA,0.515,"Latvia","Łotwa"
"16986","LV",2020-08-24,1.137,1.037,0.562,NA,0.515,"Latvia","Łotwa"
"16987","LV",2020-08-17,1.123,1.035,0.56,NA,0.515,"Latvia","Łotwa"
"16988","LV",2020-08-10,1.128,1.044,0.568,NA,0.515,"Latvia","Łotwa"
"16989","LV",2020-08-03,1.107,1.028,0.553,NA,0.495,"Latvia","Łotwa"
"16990","LV",2020-07-27,1.152,1.058,0.583,NA,0.515,"Latvia","Łotwa"
"16991","LV",2020-07-20,1.15,1.057,0.582,NA,0.518,"Latvia","Łotwa"
"16992","LV",2020-07-13,1.134,1.042,0.567,NA,0.518,"Latvia","Łotwa"
"16993","LV",2020-07-06,1.126,1.035,0.56,NA,0.512,"Latvia","Łotwa"
"16994","LV",2020-06-29,1.153,1.059,0.584,NA,0.53,"Latvia","Łotwa"
"16995","LV",2020-06-22,1.102,1.011,0.536,NA,0.485,"Latvia","Łotwa"
"16996","LV",2020-06-15,1.102,1.011,0.536,NA,0.485,"Latvia","Łotwa"
"16997","LV",2020-06-08,1.089,0.998,0.523,NA,0.482,"Latvia","Łotwa"
"16998","LV",2020-06-01,1.06,0.975,0.5,NA,0.456,"Latvia","Łotwa"
"16999","LV",2020-05-25,1.008,0.938,0.463,NA,0.458,"Latvia","Łotwa"
"17000","LV",2020-05-18,0.979,0.899,0.424,NA,0.456,"Latvia","Łotwa"
"17001","LV",2020-05-11,0.974,0.906,0.43,NA,0.464,"Latvia","Łotwa"
"17002","LV",2020-05-04,0.989,0.915,0.44,NA,0.466,"Latvia","Łotwa"
"17003","LV",2020-04-27,0.994,0.921,0.446,NA,0.468,"Latvia","Łotwa"
"17004","LV",2020-04-20,0.987,0.919,0.444,NA,0.482,"Latvia","Łotwa"
"17005","LV",2020-04-06,1.046,0.942,0.467,NA,0.51,"Latvia","Łotwa"
"17006","LV",2020-03-30,1.13,1.023,0.591,NA,0.524,"Latvia","Łotwa"
"17007","LV",2020-03-23,1.181,1.09,0.658,NA,0.546,"Latvia","Łotwa"
"17008","LV",2020-03-16,1.212,1.116,0.684,NA,0.569,"Latvia","Łotwa"
"17009","LV",2020-03-09,1.248,1.162,0.73,NA,0.574,"Latvia","Łotwa"
"17010","LV",2020-03-02,1.263,1.176,0.744,NA,0.58,"Latvia","Łotwa"
"17011","LV",2020-02-24,1.266,1.179,0.747,NA,0.59,"Latvia","Łotwa"
"17012","LV",2020-02-17,1.25,1.164,0.732,NA,0.593,"Latvia","Łotwa"
"17013","LV",2020-02-10,1.301,1.224,0.792,NA,0.601,"Latvia","Łotwa"
"17014","LV",2020-02-03,1.33,1.264,0.832,NA,0.601,"Latvia","Łotwa"
"17015","LV",2020-01-27,1.336,1.271,0.839,NA,0.601,"Latvia","Łotwa"
"17016","LV",2020-01-20,1.314,1.246,0.814,NA,0.599,"Latvia","Łotwa"
"17017","LV",2020-01-13,1.341,1.27,0.837,NA,0.6,"Latvia","Łotwa"
"17018","LV",2020-01-06,1.326,1.265,0.833,NA,0.602,"Latvia","Łotwa"
"17019","LV",2019-12-16,1.275,1.205,0.824,NA,0.572,"Latvia","Łotwa"
"17020","LV",2019-12-09,1.26,1.194,0.812,NA,0.565,"Latvia","Łotwa"
"17021","LV",2019-12-02,1.262,1.196,0.815,NA,0.542,"Latvia","Łotwa"
"17022","LV",2019-11-25,1.263,1.197,0.815,NA,0.543,"Latvia","Łotwa"
"17023","LV",2019-11-18,1.258,1.192,0.811,NA,0.544,"Latvia","Łotwa"
"17024","LV",2019-11-11,1.26,1.196,0.815,NA,0.549,"Latvia","Łotwa"
"17025","LV",2019-11-04,1.261,1.199,0.818,NA,0.568,"Latvia","Łotwa"
"17026","LV",2019-10-28,1.266,1.201,0.777,NA,0.57,"Latvia","Łotwa"
"17027","LV",2019-10-21,1.271,1.206,0.781,NA,0.571,"Latvia","Łotwa"
"17028","LV",2019-10-14,1.275,1.21,0.786,NA,0.571,"Latvia","Łotwa"
"17029","LV",2019-10-07,1.275,1.194,0.77,NA,0.55,"Latvia","Łotwa"
"17030","LV",2019-09-30,1.275,1.192,0.768,NA,0.551,"Latvia","Łotwa"
"17031","LV",2019-09-23,1.274,1.189,0.765,NA,0.547,"Latvia","Łotwa"
"17032","LV",2019-09-16,1.272,1.186,0.762,NA,0.551,"Latvia","Łotwa"
"17033","LV",2019-09-09,1.27,1.184,0.759,NA,0.551,"Latvia","Łotwa"
"17034","LV",2019-09-02,1.276,1.187,0.763,NA,0.551,"Latvia","Łotwa"
"17035","LV",2019-08-26,1.278,1.187,0.763,NA,0.551,"Latvia","Łotwa"
"17036","LV",2019-08-19,1.28,1.188,0.764,NA,0.551,"Latvia","Łotwa"
"17037","LV",2019-08-12,1.279,1.189,0.765,NA,0.551,"Latvia","Łotwa"
"17038","LV",2019-08-05,1.279,1.187,0.763,NA,0.551,"Latvia","Łotwa"
"17039","LV",2019-07-29,1.279,1.187,0.763,NA,0.551,"Latvia","Łotwa"
"17040","LV",2019-07-22,1.279,1.187,0.763,NA,0.551,"Latvia","Łotwa"
"17041","LV",2019-07-15,1.276,1.185,0.761,NA,0.551,"Latvia","Łotwa"
"17042","LV",2019-07-08,1.278,1.186,0.762,NA,0.551,"Latvia","Łotwa"
"17043","LV",2019-07-01,1.278,1.187,0.763,NA,0.551,"Latvia","Łotwa"
"17044","LV",2019-06-24,1.28,1.188,0.764,NA,0.551,"Latvia","Łotwa"
"17045","LV",2019-06-17,1.312,1.206,0.782,NA,0.554,"Latvia","Łotwa"
"17046","LV",2019-06-10,1.319,1.214,0.79,NA,0.554,"Latvia","Łotwa"
"17047","LV",2019-06-03,1.322,1.248,0.824,NA,0.554,"Latvia","Łotwa"
"17048","LV",2019-05-27,1.323,1.248,0.824,NA,0.55,"Latvia","Łotwa"
"17049","LV",2019-05-20,1.322,1.248,0.824,NA,0.555,"Latvia","Łotwa"
"17050","LV",2019-05-13,1.322,1.25,0.826,NA,0.554,"Latvia","Łotwa"
"17051","LV",2019-05-06,1.313,1.24,0.816,NA,0.553,"Latvia","Łotwa"
"17052","LV",2019-04-29,1.305,1.234,0.81,NA,0.56,"Latvia","Łotwa"
"17053","LV",2019-04-15,1.282,1.213,0.789,NA,0.56,"Latvia","Łotwa"
"17054","LV",2019-04-08,1.254,1.203,0.779,NA,0.56,"Latvia","Łotwa"
"17055","LV",2019-04-01,1.237,1.203,0.779,NA,0.56,"Latvia","Łotwa"
"17056","LV",2019-03-25,1.217,1.201,0.82,NA,0.563,"Latvia","Łotwa"
"17057","LV",2019-03-18,1.208,1.202,0.82,NA,0.563,"Latvia","Łotwa"
"17058","LV",2019-03-11,1.206,1.202,0.821,NA,0.568,"Latvia","Łotwa"
"17059","LV",2019-03-04,1.199,1.197,0.815,NA,0.558,"Latvia","Łotwa"
"17060","LV",2019-02-25,1.19,1.187,0.805,NA,0.558,"Latvia","Łotwa"
"17061","LV",2019-02-18,1.179,1.175,0.794,NA,0.559,"Latvia","Łotwa"
"17062","LV",2019-02-11,1.171,1.167,0.786,NA,0.559,"Latvia","Łotwa"
"17063","LV",2019-02-04,1.171,1.166,0.784,NA,0.559,"Latvia","Łotwa"
"17064","LV",2019-01-28,1.173,1.167,0.786,NA,0.559,"Latvia","Łotwa"
"17065","LV",2019-01-21,1.172,1.166,0.784,NA,0.552,"Latvia","Łotwa"
"17066","LV",2019-01-14,1.174,1.167,0.786,NA,0.56,"Latvia","Łotwa"
"17067","LV",2019-01-07,1.191,1.185,0.803,NA,0.56,"Latvia","Łotwa"
"17068","LV",2018-12-17,1.211,1.204,0.823,NA,0.56,"Latvia","Łotwa"
"17069","LV",2018-12-10,1.225,1.217,0.836,NA,0.56,"Latvia","Łotwa"
"17070","LV",2018-12-03,1.244,1.236,0.854,NA,0.56,"Latvia","Łotwa"
"17071","LV",2018-11-26,1.269,1.251,0.869,NA,0.561,"Latvia","Łotwa"
"17072","LV",2018-11-19,1.269,1.251,0.87,NA,0.553,"Latvia","Łotwa"
"17073","LV",2018-11-12,1.32,1.273,0.892,NA,0.559,"Latvia","Łotwa"
"17074","LV",2018-11-05,1.322,1.274,0.892,NA,0.557,"Latvia","Łotwa"
"17075","LV",2018-10-29,1.324,1.271,0.847,NA,0.557,"Latvia","Łotwa"
"17076","LV",2018-10-22,1.323,1.271,0.846,NA,0.554,"Latvia","Łotwa"
"17077","LV",2018-10-15,1.323,1.261,0.837,NA,0.55,"Latvia","Łotwa"
"17078","LV",2018-10-08,1.312,1.241,0.817,NA,0.545,"Latvia","Łotwa"
"17079","LV",2018-10-01,1.304,1.223,0.799,NA,0.541,"Latvia","Łotwa"
"17080","LV",2018-09-24,1.304,1.223,0.799,NA,0.54,"Latvia","Łotwa"
"17081","LV",2018-09-17,1.304,1.223,0.798,NA,0.54,"Latvia","Łotwa"
"17082","LV",2018-09-10,1.301,1.214,0.79,NA,0.539,"Latvia","Łotwa"
"17083","LV",2018-09-03,1.297,1.211,0.787,NA,0.539,"Latvia","Łotwa"
"17084","LV",2018-08-27,1.295,1.21,0.785,NA,0.539,"Latvia","Łotwa"
"17085","LV",2018-08-20,1.297,1.211,0.787,NA,0.531,"Latvia","Łotwa"
"17086","LV",2018-08-13,1.299,1.208,0.784,NA,0.531,"Latvia","Łotwa"
"17087","LV",2018-08-06,1.298,1.207,0.783,NA,0.534,"Latvia","Łotwa"
"17088","LV",2018-07-30,1.306,1.214,0.789,NA,0.532,"Latvia","Łotwa"
"17089","LV",2018-07-23,1.306,1.215,0.79,NA,0.534,"Latvia","Łotwa"
"17090","LV",2018-07-16,1.306,1.216,0.791,NA,0.534,"Latvia","Łotwa"
"17091","LV",2018-07-09,1.308,1.216,0.791,NA,0.532,"Latvia","Łotwa"
"17092","LV",2018-07-02,1.307,1.213,0.789,NA,0.526,"Latvia","Łotwa"
"17093","LV",2018-06-25,1.309,1.215,0.791,NA,0.526,"Latvia","Łotwa"
"17094","LV",2018-06-18,1.313,1.218,0.794,NA,0.523,"Latvia","Łotwa"
"17095","LV",2018-06-11,1.314,1.219,0.794,NA,0.523,"Latvia","Łotwa"
"17096","LV",2018-06-04,1.3,1.204,0.78,NA,0.52,"Latvia","Łotwa"
"17097","LV",2018-05-28,1.299,1.204,0.78,NA,0.52,"Latvia","Łotwa"
"17098","LV",2018-05-21,1.267,1.175,0.751,NA,0.52,"Latvia","Łotwa"
"17099","LV",2018-05-14,1.25,1.158,0.734,NA,0.52,"Latvia","Łotwa"
"17100","LV",2018-05-07,1.242,1.149,0.674,NA,0.523,"Latvia","Łotwa"
"17101","LV",2018-04-30,1.241,1.149,0.674,NA,0.523,"Latvia","Łotwa"
"17102","LV",2018-04-23,1.232,1.14,0.665,NA,0.523,"Latvia","Łotwa"
"17103","LV",2018-04-16,1.23,1.14,0.665,NA,0.524,"Latvia","Łotwa"
"17104","LV",2018-04-09,1.23,1.14,0.665,NA,0.528,"Latvia","Łotwa"
"17105","LV",2018-03-26,1.221,1.132,0.7,NA,0.526,"Latvia","Łotwa"
"17106","LV",2018-03-19,1.232,1.141,0.709,NA,0.543,"Latvia","Łotwa"
